framework,family,class,parameter_name,value_default,value_type,description
tpot,regression,SGDRegressor,loss,squared_error,"Categorical(['squared_loss', 'huber', 'epsilon_insensitive'])","The loss function to be used. The possible values are 'squared_error',
'huber', 'epsilon_insensitive', or 'squared_epsilon_insensitive'

The 'squared_error' refers to the ordinary least squares fit.
'huber' modifies 'squared_error' to focus less on getting outliers
correct by switching from squared to linear loss past a distance of
epsilon. 'epsilon_insensitive' ignores errors less than epsilon and is
linear past that; this is the loss function used in SVR.
'squared_epsilon_insensitive' is the same but becomes squared loss past
a tolerance of epsilon.

More details about the losses formulas can be found in the
:ref:`User Guide <sgd_mathematical_formulation>`."
tpot,regression,SGDRegressor,penalty,l2,Categorical(['elasticnet']),"The penalty (aka regularization term) to be used. Defaults to 'l2'
which is the standard regularizer for linear SVM models. 'l1' and
'elasticnet' might bring sparsity to the model (feature selection)
not achievable with 'l2'. No penalty is added when set to `None`."
tpot,regression,SGDRegressor,alpha,0.0001,"Float(0.0, 0.01)","Constant that multiplies the regularization term. The higher the
value, the stronger the regularization.
Also used to compute the learning rate when set to `learning_rate` is
set to 'optimal'."
tpot,regression,SGDRegressor,learning_rate,invscaling,"Categorical(['invscaling', 'constant'])","The learning rate schedule:

- 'constant': `eta = eta0`
- 'optimal': `eta = 1.0 / (alpha * (t + t0))`
  where t0 is chosen by a heuristic proposed by Leon Bottou.
- 'invscaling': `eta = eta0 / pow(t, power_t)`
- 'adaptive': eta = eta0, as long as the training keeps decreasing.
  Each time n_iter_no_change consecutive epochs fail to decrease the
  training loss by tol or fail to increase validation score by tol if
  early_stopping is True, the current learning rate is divided by 5.

    .. versionadded:: 0.20
        Added 'adaptive' option"
tpot,regression,SGDRegressor,fit_intercept,True,bool,"Whether the intercept should be estimated or not. If False, the
data is assumed to be already centered."
tpot,regression,SGDRegressor,l1_ratio,0.15,"Float(0.0, 1.0)","The Elastic Net mixing parameter, with 0 <= l1_ratio <= 1.
l1_ratio=0 corresponds to L2 penalty, l1_ratio=1 to L1.
Only used if `penalty` is 'elasticnet'."
tpot,regression,SGDRegressor,eta0,0.01,"Float(0.01, 1.0)","The initial learning rate for the 'constant', 'invscaling' or
'adaptive' schedules. The default value is 0.01."
tpot,regression,SGDRegressor,power_t,0.25,"Float(0.0, 100.0)",The exponent for inverse scaling learning rate.
tpot,classification,AdaBoostClassifier,estimator,None,NoneType,"The base estimator from which the boosted ensemble is built.
Support for sample weighting is required, as well as proper
``classes_`` and ``n_classes_`` attributes. If ``None``, then
the base estimator is :class:`~sklearn.tree.DecisionTreeClassifier`
initialized with `max_depth=1`.

.. versionadded:: 1.2
   `base_estimator` was renamed to `estimator`."
tpot,classification,AdaBoostClassifier,n_estimators,50,int,"The maximum number of estimators at which boosting is terminated.
In case of perfect fit, the learning procedure is stopped early.
Values must be in the range `[1, inf)`."
tpot,classification,AdaBoostClassifier,learning_rate,1.0,float,"Weight applied to each classifier at each boosting iteration. A higher
learning rate increases the contribution of each classifier. There is
a trade-off between the `learning_rate` and `n_estimators` parameters.
Values must be in the range `(0.0, inf)`."
tpot,classification,AdaBoostClassifier,algorithm,SAMME.R,str,"If 'SAMME.R' then use the SAMME.R real boosting algorithm.
``estimator`` must support calculation of class probabilities.
If 'SAMME' then use the SAMME discrete boosting algorithm.
The SAMME.R algorithm typically converges faster than SAMME,
achieving a lower test error with fewer boosting iterations."
tpot,classification,AdaBoostClassifier,random_state,None,NoneType,"Controls the random seed given at each `estimator` at each
boosting iteration.
Thus, it is only used when `estimator` exposes a `random_state`.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,classification,AdaBoostClassifier,base_estimator,deprecated,str,"The base estimator from which the boosted ensemble is built.
Support for sample weighting is required, as well as proper
``classes_`` and ``n_classes_`` attributes. If ``None``, then
the base estimator is :class:`~sklearn.tree.DecisionTreeClassifier`
initialized with `max_depth=1`.

.. deprecated:: 1.2
    `base_estimator` is deprecated and will be removed in 1.4.
    Use `estimator` instead."
tpot,classification,BaggingClassifier,estimator,None,NoneType,"The base estimator to fit on random subsets of the dataset.
If None, then the base estimator is a
:class:`~sklearn.tree.DecisionTreeClassifier`.

.. versionadded:: 1.2
   `base_estimator` was renamed to `estimator`."
tpot,classification,BaggingClassifier,n_estimators,10,int,The number of base estimators in the ensemble.
tpot,classification,BaggingClassifier,max_samples,1.0,float,"The number of samples to draw from X to train each base estimator (with
replacement by default, see `bootstrap` for more details).

- If int, then draw `max_samples` samples.
- If float, then draw `max_samples * X.shape[0]` samples."
tpot,classification,BaggingClassifier,max_features,1.0,float,"The number of features to draw from X to train each base estimator (
without replacement by default, see `bootstrap_features` for more
details).

- If int, then draw `max_features` features.
- If float, then draw `max(1, int(max_features * n_features_in_))` features."
tpot,classification,BaggingClassifier,bootstrap,True,bool,"Whether samples are drawn with replacement. If False, sampling
without replacement is performed."
tpot,classification,BaggingClassifier,bootstrap_features,False,bool,Whether features are drawn with replacement.
tpot,classification,BaggingClassifier,oob_score,False,bool,"Whether to use out-of-bag samples to estimate
the generalization error. Only available if bootstrap=True."
tpot,classification,BaggingClassifier,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just fit
a whole new ensemble. See :term:`the Glossary <warm_start>`.

.. versionadded:: 0.17
   *warm_start* constructor parameter."
tpot,classification,BaggingClassifier,n_jobs,None,NoneType,"The number of jobs to run in parallel for both :meth:`fit` and
:meth:`predict`. ``None`` means 1 unless in a
:obj:`joblib.parallel_backend` context. ``-1`` means using all
processors. See :term:`Glossary <n_jobs>` for more details."
tpot,classification,BaggingClassifier,random_state,None,NoneType,"Controls the random resampling of the original dataset
(sample wise and feature wise).
If the base estimator accepts a `random_state` attribute, a different
seed is generated for each instance in the ensemble.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,classification,BaggingClassifier,verbose,0,int,Controls the verbosity when fitting and predicting.
tpot,classification,BaggingClassifier,base_estimator,deprecated,str,"Use `estimator` instead.

.. deprecated:: 1.2
    `base_estimator` is deprecated and will be removed in 1.4.
    Use `estimator` instead."
tpot,classification,BernoulliNB,force_alpha,warn,str,"If False and alpha is less than 1e-10, it will set alpha to
1e-10. If True, alpha will remain unchanged. This may cause
numerical errors if alpha is too close to 0.

.. versionadded:: 1.2
.. deprecated:: 1.2
   The default value of `force_alpha` will change to `True` in v1.4."
tpot,classification,BernoulliNB,binarize,0.0,float,"Threshold for binarizing (mapping to booleans) of sample features.
If None, input is presumed to already consist of binary vectors."
tpot,classification,BernoulliNB,class_prior,None,NoneType,"Prior probabilities of the classes. If specified, the priors are not
adjusted according to the data."
tpot,classification,DecisionTreeClassifier,splitter,best,str,"The strategy used to choose the split at each node. Supported
strategies are ""best"" to choose the best split and ""random"" to choose
the best random split."
tpot,classification,DecisionTreeClassifier,min_weight_fraction_leaf,0.0,float,"The minimum weighted fraction of the sum total of weights (of all
the input samples) required to be at a leaf node. Samples have
equal weight when sample_weight is not provided."
tpot,classification,DecisionTreeClassifier,max_features,None,NoneType,"The number of features to consider when looking for the best split:

    - If int, then consider `max_features` features at each split.
    - If float, then `max_features` is a fraction and
      `max(1, int(max_features * n_features_in_))` features are considered at
      each split.
    - If ""sqrt"", then `max_features=sqrt(n_features)`.
    - If ""log2"", then `max_features=log2(n_features)`.
    - If None, then `max_features=n_features`.
Note: the search for a split does not stop until at least one
valid partition of the node samples is found, even if it requires to
effectively inspect more than ``max_features`` features."
tpot,classification,DecisionTreeClassifier,random_state,None,NoneType,"Controls the randomness of the estimator. The features are always
randomly permuted at each split, even if ``splitter`` is set to
``""best""``. When ``max_features < n_features``, the algorithm will
select ``max_features`` at random at each split before finding the best
split among them. But the best found split may vary across different
runs, even if ``max_features=n_features``. That is the case, if the
improvement of the criterion is identical for several splits and one
split has to be selected at random. To obtain a deterministic behaviour
during fitting, ``random_state`` has to be fixed to an integer.
See :term:`Glossary <random_state>` for details."
