framework,family,class,parameter_name,value_default,value_type,description
h2o,deeplearning,H2ODeepLearningEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,deeplearning,H2ODeepLearningEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,deeplearning,H2ODeepLearningEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,deeplearning,H2ODeepLearningEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,deeplearning,H2ODeepLearningEstimator,offset_column,None,vecspecifier,Offset column. This will be added to the combination of columns before applying the link function.
h2o,deeplearning,H2ODeepLearningEstimator,balance_classes,False,bool,Balance training data class counts via over/under-sampling (for imbalanced data).
h2o,deeplearning,H2ODeepLearningEstimator,class_sampling_factors,None,float,"Desired over/under-sampling ratios per class (in lexicographic order). If not specified, sampling factors will be automatically computed to obtain class balance during training. Requires balance_classes."
h2o,deeplearning,H2ODeepLearningEstimator,max_after_balance_size,5.0,float,Maximum relative size of the training data after balancing class counts (can be less than 1.0). Requires balance_classes.
h2o,deeplearning,H2ODeepLearningEstimator,max_confusion_matrix_size,20,int,[Deprecated] Maximum size (# classes) for confusion matrices to be printed in the Logs.
h2o,deeplearning,H2ODeepLearningEstimator,checkpoint,None,key<model>,Model checkpoint to resume training with.
h2o,deeplearning,H2ODeepLearningEstimator,pretrained_autoencoder,None,key<model>,Pretrained autoencoder model to initialize this model with.
h2o,deeplearning,H2ODeepLearningEstimator,overwrite_with_best_model,True,bool,"If enabled, override the final model with the best model found during training."
h2o,deeplearning,H2ODeepLearningEstimator,use_all_factor_levels,True,bool,"Use all factor levels of categorical variables. Otherwise, the first factor level is omitted (without loss of accuracy). Useful for variable importances and auto-enabled for autoencoder."
h2o,deeplearning,H2ODeepLearningEstimator,standardize,True,bool,"If enabled, automatically standardize the data. If disabled, the user must provide properly scaled input data."
h2o,deeplearning,H2ODeepLearningEstimator,activation,Rectifier,"Categorical(['Tanh', 'TanhWithDropout', 'Rectifier', 'RectifierWithDropout', 'Maxout', 'MaxoutWithDropout'])",Activation function.
h2o,deeplearning,H2ODeepLearningEstimator,hidden,"[200, 200]",int,"Hidden layer sizes (e.g. [100, 100])."
h2o,deeplearning,H2ODeepLearningEstimator,epochs,10.0,float,"How many times the dataset should be iterated (streamed), can be fractional."
h2o,deeplearning,H2ODeepLearningEstimator,train_samples_per_iteration,-2,long,"Number of training samples (globally) per MapReduce iteration. Special values are 0: one epoch, -1: all available data (e.g., replicated training data), -2: automatic."
h2o,deeplearning,H2ODeepLearningEstimator,target_ratio_comm_to_comp,0.05,float,Target ratio of communication overhead to computation. Only for multi-node operation and train_samples_per_iteration = -2 (auto-tuning).
h2o,deeplearning,H2ODeepLearningEstimator,seed,-1,long,Seed for random numbers (affects sampling) - Note: only reproducible when running single threaded.
h2o,deeplearning,H2ODeepLearningEstimator,adaptive_rate,True,bool,Adaptive learning rate.
h2o,deeplearning,H2ODeepLearningEstimator,rho,0.99,float,Adaptive learning rate time decay factor (similarity to prior updates).
h2o,deeplearning,H2ODeepLearningEstimator,epsilon,1e-08,float,Adaptive learning rate smoothing factor (to avoid divisions by zero and allow progress).
h2o,deeplearning,H2ODeepLearningEstimator,rate,0.005,float,"Learning rate (higher => less stable, lower => slower convergence)."
h2o,deeplearning,H2ODeepLearningEstimator,rate_annealing,1e-06,float,Learning rate annealing: rate / (1 + rate_annealing * samples).
h2o,deeplearning,H2ODeepLearningEstimator,rate_decay,1.0,float,Learning rate decay factor between layers (N-th layer: rate * rate_decay ^ (n - 1).
h2o,deeplearning,H2ODeepLearningEstimator,momentum_start,0.0,float,Initial momentum at the beginning of training (try 0.5).
h2o,deeplearning,H2ODeepLearningEstimator,momentum_ramp,1000000.0,float,Number of training samples for which momentum increases.
h2o,deeplearning,H2ODeepLearningEstimator,momentum_stable,0.0,float,Final momentum after the ramp is over (try 0.99).
h2o,deeplearning,H2ODeepLearningEstimator,nesterov_accelerated_gradient,True,bool,Use Nesterov accelerated gradient (recommended).
h2o,deeplearning,H2ODeepLearningEstimator,input_dropout_ratio,0.0,float,"Input layer dropout ratio (can improve generalization, try 0.1 or 0.2)."
h2o,deeplearning,H2ODeepLearningEstimator,hidden_dropout_ratios,None,float,"Hidden layer dropout ratios (can improve generalization), specify one value per hidden layer, defaults to 0.5."
h2o,deeplearning,H2ODeepLearningEstimator,l1,0.0,float,"L1 regularization (can add stability and improve generalization, causes many weights to become 0)."
h2o,deeplearning,H2ODeepLearningEstimator,l2,0.0,float,"L2 regularization (can add stability and improve generalization, causes many weights to be small."
h2o,deeplearning,H2ODeepLearningEstimator,max_w2,3.4028235e+38,float,Constraint for squared sum of incoming weights per unit (e.g. for Rectifier).
h2o,deeplearning,H2ODeepLearningEstimator,initial_weight_distribution,UniformAdaptive,"Categorical(['UniformAdaptive', 'Uniform', 'Normal'])",Initial weight distribution.
h2o,deeplearning,H2ODeepLearningEstimator,initial_weight_scale,1.0,float,"Uniform: -value...value, Normal: stddev."
h2o,deeplearning,H2ODeepLearningEstimator,initial_weights,None,key<frame>[],A list of H2OFrame ids to initialize the weight matrices of this model with.
h2o,deeplearning,H2ODeepLearningEstimator,initial_biases,None,key<frame>[],A list of H2OFrame ids to initialize the bias vectors of this model with.
h2o,deeplearning,H2ODeepLearningEstimator,loss,Automatic,"Categorical(['Automatic', 'CrossEntropy', 'Quadratic', 'Huber', 'Absolute', 'Quantile'])",Loss function.
h2o,deeplearning,H2ODeepLearningEstimator,distribution,AUTO,"Categorical(['AUTO', 'bernoulli', 'quasibinomial', 'ordinal', 'multinomial', 'gaussian', 'poisson', 'gamma', 'tweedie', 'laplace', 'quantile', 'huber', 'custom'])",Distribution function
h2o,deeplearning,H2ODeepLearningEstimator,quantile_alpha,0.5,float,"Desired quantile for Quantile regression, must be between 0 and 1."
h2o,deeplearning,H2ODeepLearningEstimator,tweedie_power,1.5,float,"Tweedie power for Tweedie regression, must be between 1 and 2."
h2o,deeplearning,H2ODeepLearningEstimator,huber_alpha,0.9,float,"Desired quantile for Huber/M-regression (threshold between quadratic and linear loss, must be between 0 and 1)."
h2o,deeplearning,H2ODeepLearningEstimator,score_interval,5.0,float,Shortest time interval (in seconds) between model scoring.
h2o,deeplearning,H2ODeepLearningEstimator,score_training_samples,10000,long,Number of training set samples for scoring (0 for all).
h2o,deeplearning,H2ODeepLearningEstimator,score_validation_samples,0,long,Number of validation set samples for scoring (0 for all).
h2o,deeplearning,H2ODeepLearningEstimator,score_duty_cycle,0.1,float,"Maximum duty cycle fraction for scoring (lower: more training, higher: more scoring)."
h2o,deeplearning,H2ODeepLearningEstimator,classification_stop,0.0,float,Stopping criterion for classification error fraction on training data (-1 to disable).
h2o,deeplearning,H2ODeepLearningEstimator,regression_stop,1e-06,float,Stopping criterion for regression error (MSE) on training data (-1 to disable).
h2o,deeplearning,H2ODeepLearningEstimator,stopping_rounds,5,int,Early stopping based on convergence of stopping_metric. Stop if simple moving average of length k of the stopping_metric does not improve for k:=stopping_rounds scoring events (0 to disable)
h2o,deeplearning,H2ODeepLearningEstimator,stopping_metric,AUTO,"Categorical(['AUTO', 'deviance', 'logloss', 'MSE', 'RMSE', 'MAE', 'RMSLE', 'AUC', 'AUCPR', 'lift_top_group', 'misclassification', 'mean_per_class_error', 'anomaly_score', 'AUUC', 'ATE', 'ATT', 'ATC', 'qini', 'custom', 'custom_increasing'])","Metric to use for early stopping (AUTO: logloss for classification, deviance for regression and anomaly_score for Isolation Forest). Note that custom and custom_increasing can only be used in GBM and DRF with the Python client."
h2o,deeplearning,H2ODeepLearningEstimator,stopping_tolerance,0.0,float,Relative tolerance for metric-based stopping criterion (stop if relative improvement is not at least this much)
h2o,deeplearning,H2ODeepLearningEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,deeplearning,H2ODeepLearningEstimator,score_validation_sampling,Uniform,"Categorical(['Uniform', 'Stratified'])",Method used to sample validation dataset for scoring.
h2o,deeplearning,H2ODeepLearningEstimator,diagnostics,True,bool,Enable diagnostics for hidden layers.
h2o,deeplearning,H2ODeepLearningEstimator,fast_mode,True,bool,Enable fast mode (minor approximation in back-propagation).
h2o,deeplearning,H2ODeepLearningEstimator,force_load_balance,True,bool,Force extra load balancing to increase training speed for small datasets (to keep all cores busy).
h2o,deeplearning,H2ODeepLearningEstimator,variable_importances,True,bool,Compute variable importances for input features (Gedeon method) - can be slow for large networks.
h2o,deeplearning,H2ODeepLearningEstimator,replicate_training_data,True,bool,Replicate the entire training dataset onto every node for faster training on small datasets.
h2o,deeplearning,H2ODeepLearningEstimator,single_node_mode,False,bool,Run on a single node for fine-tuning of model parameters.
h2o,deeplearning,H2ODeepLearningEstimator,shuffle_training_data,False,bool,"Enable shuffling of training data (recommended if training data is replicated and train_samples_per_iteration is close to #nodes x #rows, of if using balance_classes)."
h2o,deeplearning,H2ODeepLearningEstimator,missing_values_handling,MeanImputation,"Categorical(['MeanImputation', 'Skip'])",Handling of missing values. Either MeanImputation or Skip.
h2o,deeplearning,H2ODeepLearningEstimator,quiet_mode,False,bool,Enable quiet mode for less output to standard output.
h2o,deeplearning,H2ODeepLearningEstimator,autoencoder,False,bool,Auto-Encoder.
h2o,deeplearning,H2ODeepLearningEstimator,sparse,False,bool,Sparse data handling (more efficient for data with lots of 0 values).
h2o,deeplearning,H2ODeepLearningEstimator,col_major,False,bool,"#DEPRECATED Use a column major weight matrix for input layer. Can speed up forward propagation, but might slow down backpropagation."
h2o,deeplearning,H2ODeepLearningEstimator,average_activation,0.0,float,Average activation for sparse auto-encoder. #Experimental
h2o,deeplearning,H2ODeepLearningEstimator,sparsity_beta,0.0,float,Sparsity regularization. #Experimental
h2o,deeplearning,H2ODeepLearningEstimator,max_categorical_features,2147483647,int,"Max. number of categorical features, enforced via hashing. #Experimental"
h2o,deeplearning,H2ODeepLearningEstimator,reproducible,False,bool,Force reproducibility on small data (will be slow - only uses 1 thread).
h2o,deeplearning,H2ODeepLearningEstimator,export_weights_and_biases,False,bool,Whether to export Neural Network weights and biases to H2O Frames.
h2o,deeplearning,H2ODeepLearningEstimator,mini_batch_size,1,int,"Mini-batch size (smaller leads to better fit, larger can speed up and generalize better)."
h2o,deeplearning,H2ODeepLearningEstimator,categorical_encoding,AUTO,"Categorical(['AUTO', 'Enum', 'OneHotInternal', 'OneHotExplicit', 'Binary', 'Eigen', 'LabelEncoder', 'SortByResponse', 'EnumLimited'])",Encoding scheme for categorical features
h2o,deeplearning,H2ODeepLearningEstimator,elastic_averaging,False,bool,Elastic averaging between compute nodes can improve distributed model convergence. #Experimental
h2o,deeplearning,H2ODeepLearningEstimator,elastic_averaging_moving_rate,0.9,float,Elastic averaging moving rate (only if elastic averaging is enabled).
h2o,deeplearning,H2ODeepLearningEstimator,elastic_averaging_regularization,0.001,float,Elastic averaging regularization strength (only if elastic averaging is enabled).
h2o,deeplearning,H2ODeepLearningEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,deeplearning,H2ODeepLearningEstimator,auc_type,AUTO,"Categorical(['AUTO', 'NONE', 'MACRO_OVR', 'WEIGHTED_OVR', 'MACRO_OVO', 'WEIGHTED_OVO'])",Set default multinomial AUC type.
